,NPROCS,TOTAL_BYTES_READ,TOTAL_BYTES_WRITTEN,TOTAL_MPIIO_COLL_OPENS,TOTAL_MPIIO_COLL_READS,TOTAL_MPIIO_COLL_WRITES,TOTAL_POSIX_MAX_BYTE_WRITTEN,TOTAL_POSIX_OPENS,TOTAL_POSIX_READS,TOTAL_POSIX_SEQ_WRITES,TOTAL_POSIX_SIZE_READ_100K_1M,TOTAL_POSIX_WRITES,TOTAL_STDIO_WRITES,TOTAL_IO,TOTAL_IO_PER_PROC,TOTAL_READ_OPS,TOTAL_WRITE_OPS,TOTAL_SIZE_IO_0_100,TOTAL_SIZE_IO_1K_10K,TOTAL_SIZE_IO_0_1M,TOTAL_READ_TIME,TOTAL_WRITE_TIME,TOTAL_MD_TIME,SMALL_READ,MEDIUM_READ,LARGE_READ,SMALL_WRITE,MEDIUM_WRITE,LARGE_WRITE,SMALL_IO,MEDIUM_IO,LARGE_IO,BYTES_READ,BYTES_WRITTEN,MD_HEAVINESS,READ_HEAVINESS,WRITE_HEAVINESS,SEQUENTIALITY,SCALE
1768,0.7690320625183152,0.0,0.14667614616796515,0.0,0.0,0.0,0.14771986553659802,0.0,0.0,0.11305789486379889,0.0,0.0,0.12303115175282595,0.0,5.376074875397878e-11,0.0,0.11533877044642458,0.11533875246659414,0.0,0.11533868324149919,0.0,3.663174429776353e-05,0.46602807967690607,,0.0,,,,,0.05805757516127359,0.0,,0.0,0.07383174517150255,0.0,0.0,0.03265331814984221,0.05200411132898006,0.38710438440035927
1770,0.8460211984686598,0.0,0.14667614616796515,0.0,0.0,0.0,0.14771986553659802,0.0,0.0,0.11305789486379889,0.0,0.0,0.12303115175282595,0.0,1.792024958824524e-11,0.0,0.11533877044642458,0.11533875246659414,0.0,0.11533868324149919,0.0,4.1208653309235956e-05,0.5354093082294691,,0.0,,,,,0.05805757516127359,0.0,,0.0,0.07383174517150255,0.0,0.0,0.03265331814984221,0.05200411132898006,0.4258580769056882
1771,0.9999999999999999,0.0,0.7599947428341692,0.6565642171115074,0.0,0.619429696022084,0.7668763498554612,0.6565640251860894,0.0,0.3375913797445435,0.0,0.33759982670864663,0.0,0.5235738073757163,0.0031691904625208464,0.0,0.5533728349495063,0.3132231050922293,0.4648159089887038,0.5490035937689208,0.0,0.8178010995421889,0.7340170087696192,,0.0,,,,,0.15766577648225005,0.233972398653119,,0.0,0.3825553073937328,0.3304919049828015,0.0,0.2209881197093052,0.1663335671861524,0.5033657285142645
1772,0.7690320625183152,0.0,0.14667614616796515,0.0,0.0,0.0,0.14771986553659802,0.0,0.0,0.11305789486379889,0.0,0.0,0.12303115175282595,0.0,5.376074875397878e-11,0.0,0.11533877044642458,0.11533875246659414,0.0,0.11533868324149919,0.0,4.1208653309235956e-05,0.46535880971658217,,0.0,,,,,0.05805757516127359,0.0,,0.0,0.07383174517150255,0.0,0.0,0.03265331814984221,0.05200411132898006,0.38710438440035927
1773,0.8460211984686598,0.0,0.14667614616796515,0.0,0.0,0.0,0.14771986553659802,0.0,0.0,0.11305789486379889,0.0,0.0,0.12303115175282595,0.0,1.792024958824524e-11,0.0,0.11533877044642458,0.11533875246659414,0.0,0.11533868324149919,0.0,4.1208653309235956e-05,0.5305945047652435,,0.0,,,,,0.05805757516127359,0.0,,0.0,0.07383174517150255,0.0,0.0,0.03265331814984221,0.05200411132898006,0.4258580769056882
1774,0.8460211984686598,0.0,0.14667614616796515,0.0,0.0,0.0,0.14771986553659802,0.0,0.0,0.11305789486379889,0.0,0.0,0.12303115175282595,0.0,1.792024958824524e-11,0.0,0.11533877044642458,0.11533875246659414,0.0,0.11533868324149919,0.0,3.663174429776353e-05,0.5309198526160084,,0.0,,,,,0.05805757516127359,0.0,,0.0,0.07383174517150255,0.0,0.0,0.03265331814984221,0.05200411132898006,0.4258580769056882
1775,0.9999999999999999,0.0,0.754313615521263,0.6565642171115074,0.0,0.619429696022084,0.7611437810212823,0.6565640251860894,0.0,0.330305791296935,0.0,0.3303159306585249,0.0,0.5145120617156383,0.0026484835386240847,0.0,0.5533429702147425,0.32823433978403704,0.47130826734022535,0.5482594075944381,0.0,0.8075137296899132,0.7309082084564591,,0.0,,,,,0.16522191756879046,0.2372404293445083,,0.0,0.37969562260508943,0.3304919049828015,0.0,0.21971447961940144,0.16298235891199336,0.5033657285142645
1776,0.8460211984686598,0.0,0.14667614616796515,0.0,0.0,0.0,0.14771986553659802,0.0,0.0,0.11305789486379889,0.0,0.0,0.12303115175282595,0.0,1.792024958824524e-11,0.0,0.11533877044642458,0.11533875246659414,0.0,0.11533868324149919,0.0,4.1208653309235956e-05,0.5317611369277202,,0.0,,,,,0.05805757516127359,0.0,,0.0,0.07383174517150255,0.0,0.0,0.03265331814984221,0.05200411132898006,0.4258580769056882
1777,0.7690320625183152,0.0,0.14667614616796515,0.0,0.0,0.0,0.14771986553659802,0.0,0.0,0.11305789486379889,0.0,0.0,0.12303115175282595,0.0,5.376074875397878e-11,0.0,0.11533877044642458,0.11533875246659414,0.0,0.11533868324149919,0.0,3.663174429776353e-05,0.46707557376786857,,0.0,,,,,0.05805757516127359,0.0,,0.0,0.07383174517150255,0.0,0.0,0.03265331814984221,0.05200411132898006,0.38710438440035927
1778,0.7690320625183152,0.0,0.14667614616796515,0.0,0.0,0.0,0.14771986553659802,0.0,0.0,0.11305789486379889,0.0,0.0,0.12303115175282595,0.0,5.376074875397878e-11,0.0,0.11533877044642458,0.11533875246659414,0.0,0.11533868324149919,0.0,4.1208653309235956e-05,0.46757565730362216,,0.0,,,,,0.05805757516127359,0.0,,0.0,0.07383174517150255,0.0,0.0,0.03265331814984221,0.05200411132898006,0.38710438440035927
1779,0.8460211984686598,0.0,0.7409417708012261,0.5909079354179133,0.0,0.5574868585181995,0.747650856804605,0.5909079027018422,0.0,0.31317643916791427,0.0,0.3131920150371097,0.0,0.4931833782038152,0.006738910729513174,0.0,0.4982622537246595,0.21936158332304628,0.36888786186453154,0.4965302622924643,0.0,0.7055070722129972,0.634159632207325,,0.0,,,,,0.11041910319744774,0.18568550732750932,,0.0,0.37296469424600853,0.2974427999054395,0.0,0.20056947553090573,0.15399833532418838,0.4258580769056882
1780,0.8460211984686598,0.0,0.7456535499566775,0.5909079354179133,0.0,0.5574868585181995,0.7524053002192299,0.5909079027018422,0.0,0.3192095916195798,0.0,0.3192229818899351,0.0,0.5006988320760644,0.007792967235913261,0.0,0.49832521759770926,0.19484562176269066,0.3661014281258931,0.49657982375508003,0.0,0.7184489457600932,0.6335293342839525,,0.0,,,,,0.09807860834639164,0.18428291207870284,,0.0,0.37533644239319064,0.2974427999054395,0.0,0.20163314052048034,0.15677345095975806,0.4258580769056882
1781,0.8460211984686598,0.0,0.7458273753190446,0.5909079354179133,0.0,0.5574868585181995,0.7525806995370105,0.5909079027018422,0.0,0.31943666372948903,0.0,0.31944997801551805,0.0,0.5009760906159736,0.007834729863783103,0.0,0.49832777622817614,0.2020201705049608,0.3660501697462242,0.4965878422052089,0.0,0.7071621273577827,0.6328273023924854,,0.0,,,,,0.10169003030080555,0.18425711036707837,,0.0,0.37542394012335273,0.2974427999054395,0.0,0.20167322016802736,0.15687789906838112,0.4258580769056882
1782,0.7690320625183152,0.0,0.7841843908667158,0.5580799074878908,0.0,0.526515546296588,0.791285030524296,0.5580800672914419,0.0,0.36857750937041694,0.0,0.36858139344721946,0.0,0.5621581863367665,0.043566596873447556,0.0,0.4732235680968873,0.064223766539881,0.28196219423910884,0.4698747450591808,0.0,0.7117027198774393,0.5947443613012452,,0.0,,,,,0.03232804303227725,0.14193010531664962,,0.0,0.3947315471981392,0.28091831625409347,0.0,0.20271278276581361,0.17892914277660774,0.38710438440035927
1783,0.7690320625183152,0.0,0.7856559179371322,0.5580799074878908,0.0,0.526515546296588,0.7927698819908734,0.5580800672914419,0.0,0.37046424730581873,0.0,0.37046795185804093,0.0,0.5645054023050526,0.045220340128137054,0.0,0.4733636417969687,0.09188343725978611,0.28694762601022994,0.4697310958508195,0.0,0.7216033325319837,0.5931573556390447,,0.0,,,,,0.04625097333466696,0.14443960081207816,,0.0,0.39547226349396786,0.28091831625409347,0.0,0.20307418525115217,0.17979700016736708,0.38710438440035927
1784,0.8460211984686598,0.0,0.7509762698833232,0.5909079354179133,0.0,0.5574868585181995,0.7577762163568617,0.5909079027018422,0.0,0.3260382700987847,0.0,0.32604955409802433,0.0,0.5091888151546964,0.009173306104219835,0.0,0.4984088149209053,0.1929892652046123,0.3615348143561883,0.49670400740820886,0.0,0.7143429188363163,0.6358440295425153,,0.0,,,,,0.09714418207515228,0.18198423521167215,,0.0,0.37801571718674404,0.2974427999054395,0.0,0.20284006072516556,0.1599144908339765,0.4258580769056882
1785,0.7690320625183152,0.0,0.7842397120466366,0.5580799074878908,0.0,0.526515546296588,0.7913408526269196,0.5580800672914419,0.0,0.36865130228166215,0.0,0.36865517917638463,0.0,0.5622464284929152,0.04362790865062949,0.0,0.47322893207605327,0.08297901215971529,0.28196219423910884,0.4698768943304942,0.0,0.7159501297023179,0.597256640103947,,0.0,,,,,0.041768790907169104,0.14193010531664962,,0.0,0.3947593939841723,0.28091831625409347,0.0,0.20272689041115388,0.17896308587077472,0.38710438440035927
1786,0.7690320625183152,0.0,0.7799927193329321,0.5580799074878908,0.0,0.526515546296588,0.787055404206518,0.5580800672914419,0.0,0.3632095599247943,0.0,0.36321400373073265,0.0,0.5554721067309026,0.039113553407498315,0.0,0.4728571155244953,0.10235294412264104,0.2889329180375593,0.46982558726872314,0.0,0.7160056142260409,0.5949812696202942,,0.0,,,,,0.051520964283873025,0.14543892877972836,,0.0,0.3926216034028437,0.28091831625409347,0.0,0.2016922062794142,0.1764600056949842,0.38710438440035927
1787,0.8460211984686598,0.0,0.7475690441771936,0.5909079354179133,0.0,0.5574868585181995,0.7543381388735859,0.5909079027018422,0.0,0.32166422770081854,0.0,0.32167681906130946,0.0,0.5037541269589204,0.008265163588809368,0.0,0.49835365432547646,0.19967982414748786,0.3628340665621285,0.496676723280936,0.0,0.7256906880421032,0.6365704401043448,,0.0,,,,,0.10051198015160048,0.182638234244839,,0.0,0.3763006365369655,0.2974427999054395,0.0,0.2020665883971536,0.15790252883790762,0.4258580769056882
1788,0.7690320625183152,0.0,0.7819729337689362,0.5580799074878908,0.0,0.526515546296588,0.789053549105484,0.5580800672914419,0.0,0.365746560507904,0.0,0.3657507303847689,0.0,0.558630719021195,0.04117017308813492,0.0,0.4730245922747183,0.09568673944953594,0.29037398501914624,0.4698016008714569,0.0,0.731707850112248,0.5945616739541791,,0.0,,,,,0.04816542531217028,0.1461643125107527,,0.0,0.39361837548503736,0.28091831625409347,0.0,0.2021731879286521,0.17762696940790904,0.38710438440035927
1789,0.8460211984686598,0.0,0.7406431603873993,0.5909079354179133,0.0,0.5574868585181995,0.7473495425305859,0.5909079027018422,0.0,0.3128007175094339,0.0,0.31281644072585657,0.0,0.49270708585092204,0.006676945765353081,0.0,0.49825863555641736,0.21870199029284593,0.3699409944342712,0.49649309015347354,0.0,0.7102609672537148,0.6347612709227647,,0.0,,,,,0.110087086671278,0.18621561817069843,,0.0,0.37281438399751055,0.2974427999054395,0.0,0.20050330867110122,0.15382551173694697,0.4258580769056882
1790,0.7690320625183152,0.0,0.781945333385218,0.5580799074878908,0.0,0.526515546296588,0.7890256988055703,0.5580800672914419,0.0,0.3657089837029205,0.0,0.3657131575113536,0.0,0.5585866940175633,0.041140932110970745,0.0,0.47302203848813473,0.08767908174668906,0.2904305624384874,0.46980836772550827,0.0,0.7205923185486164,0.5955572617855317,,0.0,,,,,0.0441346448588839,0.14619279164465684,,0.0,0.3936044823977798,0.28091831625409347,0.0,0.20216604640527014,0.17760968491528603,0.38710438440035927
1791,0.7690320625183152,0.0,0.7798803030568502,0.5580799074878908,0.0,0.526515546296588,0.7869419700225581,0.5580800672914419,0.0,0.3630625327144934,0.0,0.36306699293559785,0.0,0.5552927931869321,0.03899929697688006,0.0,0.4728477114509671,0.10806330741322552,0.28511779283543986,0.46985969691781404,0.0,0.7100669099494428,0.5942587859705936,,0.0,,,,,0.0543953654617192,0.14351852550299035,,0.0,0.39256501690213685,0.28091831625409347,0.0,0.20166440384153042,0.1763923764558047,0.38710438440035927
1792,0.8460211984686598,0.0,0.7480924317808098,0.5909079354179133,0.0,0.5574868585181995,0.7548662656518569,0.5909079027018422,0.0,0.3223386856101523,0.0,0.3223510659229246,0.0,0.5045889537925543,0.008398865549329107,0.0,0.4983617753841615,0.19392823722743116,0.3610728306657352,0.496740357249672,0.0,0.7216787154858869,0.6348121077567837,,0.0,,,,,0.09761682841147301,0.1817516884547655,,0.0,0.37656409191935514,0.2974427999054395,0.0,0.202185761167122,0.1582127644410555,0.4258580769056882
1793,0.7690320625183152,0.0,0.7856559179371322,0.5580799074878908,0.0,0.526515546296588,0.7927698819908734,0.5580800672914419,0.0,0.37046424730581873,0.0,0.37046795185804093,0.0,0.5645054023050526,0.045220340128137054,0.0,0.4733636417969687,0.09188343725978611,0.28694762601022994,0.4697310958508195,0.0,0.7230092169689131,0.5948444672710471,,0.0,,,,,0.04625097333466696,0.14443960081207816,,0.0,0.39547226349396786,0.28091831625409347,0.0,0.20307418525115217,0.17979700016736708,0.38710438440035927
1794,0.8460211984686598,0.0,0.7512936613447789,0.5909079354179133,0.0,0.5574868585181995,0.7580964817373,0.5909079027018422,0.0,0.32644259698837397,0.0,0.3264537672154867,0.0,0.5096950708447421,0.009262572122295793,0.0,0.49841422166517213,0.183365821196225,0.3592406553864526,0.4967632156170762,0.0,0.7352448042319466,0.6337282019272374,,0.0,,,,,0.09230007017105417,0.1808294342105436,,0.0,0.3781754811709639,0.2974427999054395,0.0,0.20291163336822662,0.16010047218985463,0.4258580769056882
1795,0.7690320625183152,0.0,0.7855996800639858,0.5580799074878908,0.0,0.526515546296588,0.7927131348945424,0.5580800672914419,0.0,0.3703937348438048,0.0,0.37039744595379964,0.0,0.5644156978939419,0.04515626226236102,0.0,0.4733582958962305,0.064223766539881,0.2861062015111249,0.46974095557140727,0.0,0.7301970491609313,0.5943178783876456,,0.0,,,,,0.03232804303227725,0.1440160565560964,,0.0,0.3954439552759814,0.28091831625409347,0.0,0.20306065220921407,0.17976456600671806,0.38710438440035927
1796,0.9999999999999999,0.0,0.7216463695667292,0.6565642171115074,0.0,0.619429696022084,0.7281807394015617,0.6565640251860894,0.0,0.2884740037204087,0.0,0.2885029280125573,0.0,0.4624072194629741,0.0009367709693888708,0.0,0.5532459832119768,0.39027101270699593,0.5229373430507729,0.5314513166095103,0.0,0.7895291335832976,0.7298862749339563,,0.0,,,,,0.19644905262925683,0.2632287366520662,,0.0,0.3632520505466309,0.3304919049828015,0.0,0.21242091911799613,0.14374066914905678,0.5033657285142645
1797,0.9999999999999999,0.0,0.7332848111730573,0.6565642171115074,0.0,0.619429696022084,0.7399245648712436,0.6565640251860894,0.0,0.30336984425238395,0.0,0.3033897590306971,0.0,0.48097038022120403,0.0013580069119832456,0.0,0.5532696918213575,0.3637396238221326,0.5065482180378325,0.5399899719358328,0.0,0.7924617073446195,0.7327246973412758,,0.0,,,,,0.18309406073473233,0.25497901280021606,,0.0,0.369110443184571,0.3304919049828015,0.0,0.21501509329656046,0.15059242373281928,0.5033657285142645
1798,0.9999999999999999,0.0,0.7401816965559804,0.6565642171115074,0.0,0.619429696022084,0.7468839002324219,0.6565640251860894,0.0,0.3121984939664238,0.0,0.3122144562695512,0.0,0.49197103797228897,0.0016914714858400034,0.0,0.5532885270831358,0.34592034961508733,0.4965090070895624,0.5432428700783551,0.0,0.799193910280976,0.7348818065360495,,0.0,,,,,0.17412444879190755,0.24992561806753177,,0.0,0.3725820989198254,0.3304919049828015,0.0,0.21655402099950904,0.15465340579131778,0.5033657285142645
1799,0.9999999999999999,0.0,0.7270524123548008,0.6565642171115074,0.0,0.619429696022084,0.7336357328734268,0.6565640251860894,0.0,0.2953909515959245,0.0,0.2954152736420324,0.0,0.4710297209730983,0.0011132410599126851,0.0,0.5532559015075552,0.37650515739824963,0.5158087068813556,0.5357536530523989,0.0,0.7903509868121242,0.7338606194650881,,0.0,,,,,0.1895197928431478,0.2596404255133343,,0.0,0.36597326721302786,0.3304919049828015,0.0,0.2136252024422926,0.1469223109778598,0.5033657285142645
1800,0.9999999999999999,0.0,0.7323456302758403,0.6565642171115074,0.0,0.619429696022084,0.7389768798705946,0.6565640251860894,0.0,0.3021767662263455,0.0,0.3021972853479686,0.0,0.479472380644333,0.0013179620990727587,0.0,0.5532674507448128,0.36516639777056487,0.5079337816299945,0.539443354546877,0.0,0.8030405956953582,0.7404331059514618,,0.0,,,,,0.1838122498427101,0.2556764580271876,,0.0,0.3686376917080367,0.3304919049828015,0.0,0.21480721177495668,0.15004363443716676,0.5033657285142645
1802,0.9999999999999999,0.0,0.7412258944989131,0.6565642171115074,0.0,0.619429696022084,0.7479375531880397,0.6565640251860894,0.0,0.3135486561815522,0.0,0.3135640874390029,0.0,0.49363656402729994,0.0017485842596912887,0.0,0.5532917919703064,0.34000952339012896,0.4959470536818601,0.5433470899152006,0.0,0.8036937423369661,0.7328322624971272,,0.0,,,,,0.17114914144306015,0.2496427499810726,,0.0,0.3731077123780828,0.3304919049828015,0.0,0.2167894729941219,0.1552744503122007,0.5033657285142645
1803,0.9999999999999999,0.0,0.7366173133091132,0.6565642171115074,0.0,0.619429696022084,0.7432872421768795,0.6565640251860894,0.0,0.30763591201385154,0.0,0.30765380776979295,0.0,0.4862857647666221,0.0015100880999295975,0.0,0.5532782751198195,0.35411338704544937,0.5019495342052913,0.5416039441219097,0.0,0.7946367694203464,0.736491883650995,,0.0,,,,,0.1782485430467864,0.25266419296264225,,0.0,0.37078791055006205,0.3304919049828015,0.0,0.2157585719740829,0.1525547198030902,0.5033657285142645
1807,0.9999999999999999,0.0,0.7349168516190492,0.6565642171115074,0.0,0.619429696022084,0.7415713831313875,0.6565640251860894,0.0,0.3054654562468293,0.0,0.30548435226339143,0.0,0.48357350189676895,0.0014304864664507501,0.0,0.553273793804933,0.35751145024022113,0.5048942119821135,0.5405491123897802,0.0,0.7988943613680058,0.7403250879956581,,0.0,,,,,0.1799590116023602,0.2541464428370121,,0.0,0.3699319564126324,0.3304919049828015,0.0,0.2153802789178053,0.15155635853447796,0.5033657285142645
1809,0.9999999999999999,0.0,0.7262023715838624,0.6565642171115074,0.0,0.619429696022084,0.7327779951458431,0.6565640251860894,0.0,0.29430571972038094,0.0,0.29433071216834605,0.0,0.46967391935365743,0.0010834483661227832,0.0,0.5532542296304807,0.3782114429589157,0.5171770672597424,0.5349929335806427,0.0,0.7866254966778233,0.7296754679854405,,0.0,,,,,0.19037867851744583,0.2603292112320711,,0.0,0.3655453858210976,0.3304919049828015,0.0,0.21343622031687978,0.14642312850730774,0.5033657285142645
1810,0.9999999999999999,0.0,0.7060643926127885,0.6565642171115074,0.0,0.619429696022084,0.7124576706251097,0.6565640251860894,0.0,0.268502401314606,0.0,0.2685501031106094,0.0,0.4375552160150896,0.0005691717364440332,0.0,0.5532253406941998,0.4078924396691694,0.5401596649190883,0.5121434959754364,0.0,0.7859209966409509,0.7344746305323263,,0.0,,,,,0.20531907504953217,0.27189786324601795,,0.0,0.3554086173655181,0.3304919049828015,0.0,0.2089465988244928,0.13455417725319493,0.5033657285142645
1812,0.9999999999999999,0.0,0.7347610607991043,0.6565642171115074,0.0,0.619429696022084,0.741414181655359,0.6565640251860894,0.0,0.3052569783374541,0.0,0.3052759733251179,0.0,0.4833250135449254,0.0014234051917410729,0.0,0.5532733760295956,0.35649839425792573,0.505259333457947,0.540418447278027,0.0,0.7940669636134992,0.7401443015301281,,0.0,,,,,0.17944907393980633,0.2543302324746913,,0.0,0.36985353665305504,0.3304919049828015,0.0,0.2153439464084154,0.1514604633435951,0.5033657285142645
1814,0.9999999999999999,0.0,0.7344762566389967,0.6565642171115074,0.0,0.619429696022084,0.7411267986480438,0.6565640251860894,0.0,0.3048942946398924,0.0,0.3049134630414683,0.0,0.4828707474557634,0.001410549561511679,0.0,0.5532726544073469,0.35578702794715494,0.5054896273292117,0.5403083821950121,0.0,0.7893836346886303,0.7371308439333922,,0.0,,,,,0.17909099651854468,0.2544461545169727,,0.0,0.3697101759995186,0.3304919049828015,0.0,0.2152807411159553,0.15129363692773154,0.5033657285142645
1815,0.9999999999999999,0.0,0.7413382099662391,0.6565642171115074,0.0,0.619429696022084,0.7480508856504435,0.6565640251860894,0.0,0.3136873472989936,0.0,0.3137027250167879,0.0,0.49381571062317603,0.0017548400148115564,0.0,0.5532921336291055,0.33984214196717033,0.49588288283194953,0.5433754265084351,0.0,0.7986738593170186,0.7312456754703595,,0.0,,,,,0.17106488737115283,0.249610448574458,,0.0,0.37316424813511684,0.3304919049828015,0.0,0.2168136607235922,0.15533824513449468,0.5033657285142645
1821,0.9999999999999999,0.0,0.7344468972212018,0.6565642171115074,0.0,0.619429696022084,0.741097173386335,0.6565640251860894,0.0,0.30485592494814445,0.0,0.3048751117881552,0.0,0.4828239188424917,0.0014092308890764614,0.0,0.553272578446351,0.3564720772552042,0.5054800472200274,0.5403129545988701,0.0,0.7952131465160911,0.7510840760276986,,0.0,,,,,0.17943582686255907,0.254441332218334,,0.0,0.36969539747479147,0.3304919049828015,0.0,0.21527405449407236,0.15127598772487202,0.5033657285142645
1823,0.8460211984686598,0.0,0.7408947251051804,0.5909079354179133,0.0,0.5574868585181995,0.7476033851187783,0.5909079027018422,0.0,0.31311406404565034,0.0,0.3131296642806731,0.0,0.49310833892635103,0.006729111610581488,0.0,0.49826165071940076,0.21468195136508791,0.36893959115526953,0.49651735047437834,0.0,0.7124751113097477,0.6327496814053327,,0.0,,,,,0.10806353684775141,0.1857115460796272,,0.0,0.3729410130549449,0.2974427999054395,0.0,0.20055849032044748,0.1539696441584252,0.4258580769056882
1824,0.8460211984686598,0.0,0.740607472419971,0.5909079354179133,0.0,0.5574868585181995,0.7473135314154377,0.5909079027018422,0.0,0.312753502584174,0.0,0.3127692444152089,0.0,0.4926501625130005,0.0066695769320651525,0.0,0.4982581832623193,0.21665515857702952,0.3702077104718923,0.49648363408626556,0.0,0.7153262991311197,0.6326264421085797,,0.0,,,,,0.10905678173349999,0.18634987388328203,,0.0,0.3727964198977869,0.2974427999054395,0.0,0.2004949944212176,0.15380379392385163,0.4258580769056882
1827,0.8460211984686598,0.0,0.7458133395540567,0.5909079354179133,0.0,0.5574868585181995,0.7525665366808546,0.5909079027018422,0.0,0.3194233422550394,0.0,0.31943666098686085,0.0,0.5009537029961723,0.007831349750640858,0.0,0.49832762572504286,0.20277074692364497,0.3673909530877956,0.4965340405709694,0.0,0.7131212880257382,0.6381552791905895,,0.0,,,,,0.10206784474660212,0.18493201475058824,,0.0,0.37541687500028437,0.2974427999054395,0.0,0.20167086874763365,0.15687177148709916,0.4258580769056882
1828,0.8460211984686598,0.0,0.7509838085024784,0.5909079354179133,0.0,0.5574868585181995,0.7577838232367714,0.5909079027018422,0.0,0.3260495568974297,0.0,0.32606083770505573,0.0,0.5092008396375093,0.009175416829983919,0.0,0.4984089651181384,0.1860920644029323,0.36124669998238457,0.49671576205685136,0.0,0.7193471647230125,0.6353592776322826,,0.0,,,,,0.09367236756890546,0.18183920831000697,,0.0,0.378019511869267,0.2974427999054395,0.0,0.2028420585007454,0.15991968250974567,0.4258580769056882
1829,0.8460211984686598,0.0,0.7481354009962269,0.5909079354179133,0.0,0.5574868585181995,0.7549096239453021,0.5909079027018422,0.0,0.3224005626210673,0.0,0.3224129237496051,0.0,0.5046574916534489,0.008409933430925127,0.0,0.49836252725044605,0.19330471720136122,0.35996869490255684,0.49676446775204475,0.0,0.7139802269386384,0.6330708674844483,,0.0,,,,,0.09730296979930708,0.1811959043519546,,0.0,0.3765857211497773,0.2974427999054395,0.0,0.20219669612721122,0.1582412264867022,0.4258580769056882
1830,0.8460211984686598,0.0,0.7475959338099518,0.5909079354179133,0.0,0.5574868585181995,0.7543652719868261,0.5909079027018422,0.0,0.3217019981497751,0.0,0.32171457759685107,0.0,0.5037970171225381,0.008271982893393514,0.0,0.49835410553876486,0.19454216425633244,0.36282480177386356,0.4966812719311752,0.0,0.7261601101761024,0.6329393263147947,,0.0,,,,,0.0979258582376305,0.18263357066794447,,0.0,0.37631417185654836,0.2974427999054395,0.0,0.2020732613464898,0.1579199024024415,0.4258580769056882
1832,0.8460211984686598,0.0,0.7456657243463569,0.5909079354179133,0.0,0.5574868585181995,0.7524175848456797,0.5909079027018422,0.0,0.31923637314833236,0.0,0.3192497544343817,0.0,0.5007182507218478,0.007795885257014339,0.0,0.4983255186215735,0.20176680794092994,0.3654559317011819,0.496604345707295,0.0,0.7206767970543485,0.6329044745174203,,0.0,,,,,0.10156249626918391,0.18395799130062476,,0.0,0.3753425705637208,0.2974427999054395,0.0,0.20163786744564266,0.15678576986596526,0.4258580769056882
1833,0.8460211984686598,0.0,0.7512885861131257,0.5909079354179133,0.0,0.5574868585181995,0.7580913605503946,0.5909079027018422,0.0,0.3264314208291233,0.0,0.32644259418559407,0.0,0.5096869755880404,0.0092611382531416,0.0,0.49841407148772293,0.1800034568606592,0.359493202076041,0.4967514749405714,0.0,0.7136843487764786,0.6331038372517631,,0.0,,,,,0.09060757119775172,0.1809565575589321,,0.0,0.3781729264732853,0.2974427999054395,0.0,0.20290965482454465,0.1600953314057404,0.4258580769056882
1835,0.9999999999999999,0.0,0.7349104714149174,0.6565642171115074,0.0,0.619429696022084,0.7415649451557272,0.6565640251860894,0.0,0.3054465486528516,0.0,0.3054654536241555,0.0,0.48356332538806757,0.0014301957772054551,0.0,0.5532737558255376,0.3569587550717437,0.5049438592256088,0.5405368333349859,0.0,0.7950544763776625,0.7404692900795914,,0.0,,,,,0.17968080379623322,0.25417143355790284,,0.0,0.36992874483653154,0.3304919049828015,0.0,0.2153769837697799,0.15154766146273996,0.5033657285142645
1836,0.6150554854051625,0.0,0.7049631926801279,0.49242457428217734,0.0,0.4645736036351945,0.7113464995375386,0.4924258417415677,0.0,0.2670935759794394,0.0,0.2671429910002764,0.0,0.43579895114445427,0.016099065556930275,0.0,0.41586716246163374,0.04383954087334453,0.2761049031629268,0.4137258288025922,0.0,0.5881283464386187,0.5229708682976321,,0.0,,,,,0.02206732242944195,0.13898174572696714,,0.0,0.3548543110591744,0.24786978981961877,0.0,0.1683650999383239,0.13114390821860034,0.3095978524876643
1837,0.46108653430502156,0.0,0.6275726610265144,0.42677249279458046,0.0,0.40263472877846046,0.6332552113722261,0.42677811900547064,0.0,0.16837724540214646,0.0,0.16895980139763064,0.0,0.31243733228467724,0.005694144638079947,0.0,0.3599104772884068,0.0,0.09216906773590643,0.3595365153195359,0.0,0.3714909159193977,0.39519929010248944,,0.0,,,,,0.0,0.04639474992736514,,0.0,0.3158985697132471,0.21482324710571657,0.0,0.13491701479667134,0.0846317639808242,0.23209515924856464
1838,0.9999999999999999,0.0,0.7344316385199585,0.6565642171115074,0.0,0.619429696022084,0.7410817765204697,0.6565640251860894,0.0,0.3048367262581694,0.0,0.30485592233070397,0.0,0.48279958103737003,0.0014085460306299145,0.0,0.5532725404657988,0.35712485091937096,0.5055962970706281,0.5402699953920241,0.0,0.7971674282879067,0.7340681153729451,,0.0,,,,,0.1797644107535773,0.2544998484090713,,0.0,0.369687716767524,0.3304919049828015,0.0,0.21527070877821539,0.1512671567554644,0.5033657285142645
